index,year,benchmark,baseline_result,baseline_solved,baseline_wall_seconds,baseline_par2,final_result,final_solved,final_wall_seconds,final_par2,winner,par2_improvement
298,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p3.btor2,missing,False,1000.171446335502,2000.0,missing,False,1000.143758168444,2000.0,tie,0.0
299,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0_faulty-p5.btor2,missing,False,1000.1720088813454,2000.0,missing,False,1000.1418606964871,2000.0,tie,0.0
300,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p1.btor2,missing,False,1000.1601586099714,2000.0,missing,False,1000.19995737914,2000.0,tie,0.0
301,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p10.btor2,missing,False,1000.1332024689764,2000.0,missing,False,1000.1814538305625,2000.0,tie,0.0
302,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p13.btor2,missing,False,1000.1415575500578,2000.0,missing,False,1000.1779108149931,2000.0,tie,0.0
303,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p15.btor2,missing,False,1000.1547913718969,2000.0,missing,False,1000.1930553736165,2000.0,tie,0.0
304,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p2.btor2,missing,False,1000.1438082261011,2000.0,missing,False,1000.1925548538566,2000.0,tie,0.0
305,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p7.btor2,missing,False,1000.1555399606004,2000.0,missing,False,1000.2397769885138,2000.0,tie,0.0
306,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0-p9.btor2,missing,False,1000.1542996875942,2000.0,missing,False,1000.1807383112609,2000.0,tie,0.0
307,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p18.btor2,missing,False,1000.1586472140625,2000.0,missing,False,1000.1898600254208,2000.0,tie,0.0
308,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p2.btor2,missing,False,1000.1665800586343,2000.0,missing,False,1000.1877273535356,2000.0,tie,0.0
309,2025,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_fault_ch0_faulty-p8.btor2,missing,False,1000.1750809662044,2000.0,missing,False,1000.1926286322996,2000.0,tie,0.0
