index,benchmark,baseline_result,baseline_solved,baseline_timed_out,baseline_wall_seconds,baseline_par2,old_final_result,old_final_solved,old_final_timed_out,old_final_wall_seconds,old_final_par2,new_mab_result,new_mab_solved,new_mab_timed_out,new_mab_wall_seconds,new_mab_par2,new_vs_baseline_par2_delta,new_vs_old_final_par2_delta,visible_packet_selections,visible_packet_updates,visible_censored
198,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loop-acceleration/array_3-2.btor2,unknown,False,False,51.37994507327676,2000.0,missing,False,True,1002.2093832707033,2000.0,missing,False,True,1001.5363985178992,2000.0,0.0,0.0,lean_core;cex_diverse,lean_core;cex_diverse,0
199,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loop-crafted/simple_array_index_value_3.btor2,unknown,False,False,68.7931363414973,2000.0,unsat,True,False,52.08146357443184,52.08146357443184,unsat,True,False,56.46242499072105,56.46242499072105,1943.537575009279,-4.38096141628921,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core,0
200,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/loops/string-1.btor2,missing,False,True,1001.2552967295051,2000.0,unknown,False,False,724.9594338741153,2000.0,missing,False,True,1001.1468528546393,2000.0,0.0,0.0,lean_core;cex_diverse,lean_core;cex_diverse,0
201,benchmarks/wordlevel/array/2025/sosylab/liveness-l2s-rel/reducercommutativity/max.btor2,missing,False,True,1000.7939209537581,2000.0,missing,False,True,1001.2877788152546,2000.0,missing,False,True,1000.8484873780981,2000.0,0.0,0.0,,,0
202,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-crafted/mapavg5.btor2,unknown,False,False,67.2464681873098,2000.0,missing,False,True,1000.8736830744892,2000.0,missing,False,True,1000.3675406128168,2000.0,0.0,0.0,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery,0
203,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-examples/standard_init3_ground-1.btor2,missing,False,True,1000.5141558069736,2000.0,missing,False,True,1000.764546893537,2000.0,missing,False,True,1000.6247951714322,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;lean_core;lean_core;recovery,lean_core;cex_diverse;recovery;lean_core;lean_core;recovery,0
204,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-examples/standard_sentinel.i.v+cfa-reducer.btor2,missing,False,True,1000.4506996227428,2000.0,missing,False,True,1000.6320783263072,2000.0,missing,False,True,1000.4785001426935,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery,lean_core;cex_diverse;recovery;lean_core;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery,0
205,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/eqn1.btor2,unknown,False,False,4.315093251876533,2000.0,missing,False,True,1000.1356933852658,2000.0,missing,False,True,1001.0231184102595,2000.0,0.0,0.0,lean_core;cex_diverse,lean_core;cex_diverse,0
206,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ifcomp.btor2,unknown,False,False,5.765912887640297,2000.0,missing,False,True,1001.2569267926738,2000.0,missing,False,True,1001.1320664640516,2000.0,0.0,0.0,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery,0
207,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ifcompf.btor2,unknown,False,False,4.844362168572843,2000.0,missing,False,True,1002.0417547756806,2000.0,missing,False,True,1000.1314969686791,2000.0,0.0,0.0,lean_core,lean_core,0
208,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/res1.btor2,unknown,False,False,6.784006047993898,2000.0,missing,False,True,1001.5878690248355,2000.0,missing,False,True,1001.1428469708189,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core,0
209,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/res2.btor2,unknown,False,False,7.452661944553256,2000.0,missing,False,True,1002.1206062529236,2000.0,missing,False,True,1000.9822845840827,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core,0
210,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s1if.btor2,missing,False,True,1001.1293173162267,2000.0,missing,False,True,1001.4323363658041,2000.0,missing,False,True,1000.6048834109679,2000.0,0.0,0.0,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery,0
211,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s5iff.btor2,missing,False,True,1000.9816709393635,2000.0,missing,False,True,1001.3823691969737,2000.0,missing,False,True,1000.6482095196843,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;lean_core;lean_core,lean_core;cex_diverse;recovery;lean_core;lean_core,0
212,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/s5lif.btor2,unknown,False,False,2.0694027729332447,2000.0,missing,False,True,1000.9683323260397,2000.0,missing,False,True,1000.2762015182525,2000.0,0.0,0.0,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery,0
213,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-fpi/ss1.btor2,unknown,False,False,90.74934089649469,2000.0,missing,False,True,1001.5372307412326,2000.0,missing,False,True,1000.6003674957901,2000.0,0.0,0.0,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery,0
214,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-industry-pattern/array_assert_loop_dep.btor2,missing,False,True,1000.5241903392598,2000.0,missing,False,True,1000.8353581596166,2000.0,missing,False,True,1000.2748451912776,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery,lean_core;cex_diverse;recovery;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery,0
215,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-industry-pattern/array_shadowinit.btor2,unknown,False,False,2.293945752084255,2000.0,missing,False,True,1002.1569242635742,2000.0,missing,False,True,1000.877844190225,2000.0,0.0,0.0,lean_core;cex_diverse,lean_core;cex_diverse,0
216,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-lopstr16/flag_loopdep_simple.btor2,missing,False,True,1000.4254366829991,2000.0,missing,False,True,1000.5353727303445,2000.0,missing,False,True,1000.2193175600842,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core;recovery;lean_core;recovery;lean_core;recovery;lean_core,0
217,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-patterns/array28_pattern.btor2,unknown,False,False,3.416733456775546,2000.0,unknown,False,False,117.3111742278561,2000.0,unknown,False,False,93.89920068345964,2000.0,0.0,0.0,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery,0
218,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-programs/partial_mod_count_4.btor2,missing,False,True,1000.4738673930988,2000.0,missing,False,True,1000.3364487728104,2000.0,missing,False,True,1000.2442765487358,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;recovery;lean_core;lean_core;recovery;recovery;lean_core;lean_core;recovery,lean_core;cex_diverse;recovery;recovery;lean_core;lean_core;recovery;recovery;lean_core;lean_core;recovery,0
219,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/mbpr5.btor2,unknown,False,False,10.634172434918582,2000.0,missing,False,True,1001.4537688177079,2000.0,missing,False,True,1000.769452419132,2000.0,0.0,0.0,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery,0
220,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/rewnifrev2.btor2,unknown,False,False,39.15940423402935,2000.0,missing,False,True,1001.0812335601076,2000.0,missing,False,True,1000.7293682657182,2000.0,0.0,0.0,lean_core;cex_diverse,lean_core;cex_diverse,0
221,benchmarks/wordlevel/array/2025/sosylab/safety-func/array-tiling/skipped.btor2,unknown,False,False,7.331213029101491,2000.0,missing,False,True,1001.2286415155977,2000.0,missing,False,True,1001.1259631393477,2000.0,0.0,0.0,lean_core;cex_diverse;recovery;lean_core,lean_core;cex_diverse;recovery;lean_core,0
222,benchmarks/wordlevel/array/2025/sosylab/safety-func/ntdrivers/kbfiltr.i.cil-2.btor2,missing,False,True,1000.6593463560566,2000.0,missing,False,True,1001.6835104394704,2000.0,missing,False,True,1001.338970492594,2000.0,0.0,0.0,,,0
223,benchmarks/wordlevel/array/2025/sosylab/safety-func/reducercommutativity/avg10-2.btor2,missing,False,True,1000.3928922666237,2000.0,missing,False,True,1000.3137721708044,2000.0,missing,False,True,1000.2316582817584,2000.0,0.0,0.0,lean_core;cex_diverse;recovery,lean_core;cex_diverse;recovery,0
224,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/sorting_bubblesort_ground-1.btor2,unknown,False,False,26.74102504644543,2000.0,unknown,False,False,5.904156376607716,2000.0,unknown,False,False,5.993790579028428,2000.0,0.0,0.0,lean_core,lean_core,0
225,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_copy9_ground-1.btor2,unknown,False,False,40.58083925489336,2000.0,unknown,False,False,33.50511415861547,2000.0,unknown,False,False,32.92945602256805,2000.0,0.0,0.0,lean_core;recovery,lean_core;recovery,0
226,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_init7_ground-2.btor2,unknown,False,False,17.485954059287906,2000.0,unknown,False,False,12.360789611004293,2000.0,unknown,False,False,12.846972431987524,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
227,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_partial_init_ground.btor2,unknown,False,False,14.077495790086687,2000.0,unknown,False,False,12.545903077349067,2000.0,unknown,False,False,12.739001989364624,2000.0,0.0,0.0,lean_core;recovery,lean_core;recovery,0
228,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-examples/standard_two_index_07.btor2,unknown,False,False,15.564009740017354,2000.0,unknown,False,False,6.563420253805816,2000.0,unknown,False,False,6.694021605886519,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
229,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-fpi/ifeqn2.btor2,unknown,False,False,49.55694836936891,2000.0,unknown,False,False,26.029503951780498,2000.0,unknown,False,False,26.62887379527092,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
230,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-fpi/s3if.btor2,missing,False,True,1000.434758332558,2000.0,missing,False,True,1000.9333416083828,2000.0,missing,False,True,1000.5646009845659,2000.0,0.0,0.0,lean_core,lean_core,0
231,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-industry-pattern/array_of_struct_loop_dep.btor2,missing,False,True,1000.2188511881977,2000.0,missing,False,True,1000.3671757169068,2000.0,missing,False,True,1000.230490995571,2000.0,0.0,0.0,,,0
232,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-multidimensional/diff-3-n-u.btor2,unknown,False,False,80.0031782835722,2000.0,unknown,False,False,82.27136686816812,2000.0,unknown,False,False,82.96902627497911,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
233,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array15_pattern.btor2,unknown,False,False,40.05974907800555,2000.0,unknown,False,False,8.17251087538898,2000.0,unknown,False,False,8.344168149866164,2000.0,0.0,0.0,lean_core,lean_core,0
234,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array16_pattern.btor2,unknown,False,False,32.51089440099895,2000.0,unknown,False,False,18.43762165494263,2000.0,unknown,False,False,18.596117791719735,2000.0,0.0,0.0,lean_core;recovery,lean_core;recovery,0
235,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-patterns/array28_pattern.btor2,unknown,False,False,121.57198863383383,2000.0,unknown,False,False,71.02994411066175,2000.0,unknown,False,False,69.41105607710779,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
236,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_4.btor2,unknown,False,False,63.635447106324136,2000.0,unknown,False,False,55.23292679991573,2000.0,unknown,False,False,40.54015230666846,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
237,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_5.btor2,unknown,False,False,74.22310181614012,2000.0,unknown,False,False,55.16402885410935,2000.0,unknown,False,False,55.369904205203056,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
238,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-programs/partial_mod_count_limited_base.btor2,unknown,False,False,28.27548901271075,2000.0,unknown,False,False,14.879114766605198,2000.0,unknown,False,False,14.971445593051612,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
239,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-tiling/mbpr5.btor2,missing,False,True,1000.1845565736294,2000.0,missing,False,True,1000.5376579435542,2000.0,missing,False,True,1000.5607842830941,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
240,benchmarks/wordlevel/array/2025/sosylab/safety-rel/array-tiling/pr3.btor2,missing,False,True,1000.7665576133877,2000.0,missing,False,True,1000.9021288286895,2000.0,missing,False,True,1000.7657088162377,2000.0,0.0,0.0,lean_core;recovery,lean_core;recovery,0
241,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loop-lit/mcmillan2006.btor2,missing,False,True,1000.6773998914286,2000.0,missing,False,True,1000.413340232335,2000.0,missing,False,True,1000.4735448909923,2000.0,0.0,0.0,lean_core;recovery;lean_core,lean_core;recovery;lean_core,0
242,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/compact.btor2,unknown,False,False,3.365701568312943,2000.0,unknown,False,False,1.5273336134850979,2000.0,unknown,False,False,1.5750513058155775,2000.0,0.0,0.0,lean_core,lean_core,0
243,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/vogal-1.btor2,unknown,False,False,42.498348767869174,2000.0,unknown,False,False,3.534054142422974,2000.0,unknown,False,False,3.5281705604866147,2000.0,0.0,0.0,lean_core,lean_core,0
244,benchmarks/wordlevel/array/2025/sosylab/safety-rel/loops/vogal-2.btor2,unknown,False,False,44.29447555821389,2000.0,unknown,False,False,3.9754257202148438,2000.0,unknown,False,False,3.9490905459970236,2000.0,0.0,0.0,lean_core,lean_core,0
245,benchmarks/wordlevel/array/2025/sosylab/safety-rel/memory-model/4SB.btor2,missing,False,True,1000.1653951099142,2000.0,missing,False,True,1000.2632281687111,2000.0,missing,False,True,1000.2804961055517,2000.0,0.0,0.0,,,0
246,benchmarks/wordlevel/array/2025/sosylab/safety-rel/reducercommutativity/avg60-1.btor2,unknown,False,False,96.96756216417998,2000.0,unknown,False,False,58.8079510582611,2000.0,unknown,False,False,64.95172425638884,2000.0,0.0,0.0,lean_core,lean_core,0
247,benchmarks/wordlevel/array/2025/sosylab/safety-rel/seq-mthreaded/rekcba_aso.1.M1-2.btor2,missing,False,True,1000.6334719508886,2000.0,missing,False,True,1000.5316445818171,2000.0,missing,False,True,1000.652039706707,2000.0,0.0,0.0,,,0
248,benchmarks/wordlevel/array/2025/sosylab/safety-rel/verifythis/duplets.btor2,missing,False,True,1000.9446733482182,2000.0,missing,False,True,1000.8406451074407,2000.0,missing,False,True,1000.8231329247355,2000.0,0.0,0.0,lean_core,lean_core,0
249,benchmarks/wordlevel/array/2025/sosylab/safety-rel/verifythis/elimination_max.btor2,missing,False,True,1000.6298596579581,2000.0,missing,False,True,1000.7391187790781,2000.0,missing,False,True,1000.7801614496857,2000.0,0.0,0.0,lean_core,lean_core,0
250,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p11.btor2,missing,False,True,1000.1461958698928,2000.0,missing,False,True,1000.1588578950614,2000.0,missing,False,True,1000.1757295364514,2000.0,0.0,0.0,lean_core,,0
251,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p13.btor2,missing,False,True,1000.1451821411029,2000.0,missing,False,True,1000.1334914136678,2000.0,missing,False,True,1000.2182368943468,2000.0,0.0,0.0,,,0
252,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p2.btor2,missing,False,True,1000.1726068919525,2000.0,missing,False,True,1000.1852426435798,2000.0,missing,False,True,1000.2159186881036,2000.0,0.0,0.0,,,0
253,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p3.btor2,missing,False,True,1000.1399130932987,2000.0,missing,False,True,1000.1205299915746,2000.0,missing,False,True,1000.2110819332302,2000.0,0.0,0.0,,,0
254,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p6.btor2,missing,False,True,1000.1513273837045,2000.0,missing,False,True,1000.1956067727879,2000.0,missing,False,True,1000.1789881344885,2000.0,0.0,0.0,,,0
255,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p7.btor2,missing,False,True,1000.1457116678357,2000.0,missing,False,True,1000.1972246458754,2000.0,missing,False,True,1000.1731439856812,2000.0,0.0,0.0,,,0
256,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0-p8.btor2,missing,False,True,1000.4856388298795,2000.0,missing,False,True,1000.444718355313,2000.0,missing,False,True,1000.2397080762312,2000.0,0.0,0.0,,,0
257,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p14.btor2,missing,False,True,1000.4822847982869,2000.0,missing,False,True,1000.3631114782766,2000.0,missing,False,True,1000.1962246578187,2000.0,0.0,0.0,lean_core,lean_core,0
258,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p2.btor2,missing,False,True,1000.471670569852,2000.0,missing,False,True,1000.3674965873361,2000.0,missing,False,True,1000.1985577866435,2000.0,0.0,0.0,lean_core,lean_core,0
259,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_ch0_faulty-p3.btor2,missing,False,True,1000.4856627788395,2000.0,missing,False,True,1000.3770155636594,2000.0,missing,False,True,1000.1948049450293,2000.0,0.0,0.0,lean_core,lean_core,0
260,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p1.btor2,missing,False,True,1000.4559887619689,2000.0,missing,False,True,1000.3631966663525,2000.0,missing,False,True,1000.1948314476758,2000.0,0.0,0.0,lean_core,lean_core,0
261,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p12.btor2,missing,False,True,1000.4722661469132,2000.0,missing,False,True,1000.3439969792962,2000.0,missing,False,True,1000.2003852752969,2000.0,0.0,0.0,lean_core,,0
262,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p15.btor2,missing,False,True,1000.5003934260458,2000.0,missing,False,True,1000.3450157949701,2000.0,missing,False,True,1000.1693064142019,2000.0,0.0,0.0,lean_core,lean_core,0
263,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p18.btor2,missing,False,True,1000.4713800698519,2000.0,missing,False,True,1000.3547929963097,2000.0,missing,False,True,1000.1913990834728,2000.0,0.0,0.0,lean_core,,0
264,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p19.btor2,missing,False,True,1000.4766447553411,2000.0,missing,False,True,1000.306411950849,2000.0,missing,False,True,1000.1915484694764,2000.0,0.0,0.0,lean_core,lean_core,0
265,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p2.btor2,missing,False,True,1000.4738724846393,2000.0,missing,False,True,1000.2498218268156,2000.0,missing,False,True,1000.1862470032647,2000.0,0.0,0.0,lean_core,,0
266,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0-p23.btor2,missing,False,True,1000.4976711757481,2000.0,missing,False,True,1000.3533766856417,2000.0,missing,False,True,1000.2544912174344,2000.0,0.0,0.0,lean_core,,0
267,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p14.btor2,missing,False,True,1000.4887374900281,2000.0,missing,False,True,1000.4339817781001,2000.0,missing,False,True,1000.3359604617581,2000.0,0.0,0.0,,,0
268,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p15.btor2,missing,False,True,1000.4668850367889,2000.0,missing,False,True,1000.4478350384161,2000.0,missing,False,True,1000.330534208566,2000.0,0.0,0.0,,,0
269,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p17.btor2,missing,False,True,1000.4209471167997,2000.0,missing,False,True,1000.3723698556423,2000.0,missing,False,True,1000.2619869094342,2000.0,0.0,0.0,lean_core,,0
270,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p19.btor2,missing,False,True,1000.4567169686779,2000.0,missing,False,True,1000.3143573971465,2000.0,missing,False,True,1000.263448709622,2000.0,0.0,0.0,lean_core,,0
271,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p2.btor2,missing,False,True,1000.479526007548,2000.0,missing,False,True,1000.3626418532804,2000.0,missing,False,True,1000.2544339615852,2000.0,0.0,0.0,,,0
272,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p22.btor2,missing,False,True,1000.4757878240198,2000.0,missing,False,True,1000.3667382337153,2000.0,missing,False,True,1000.2471396811306,2000.0,0.0,0.0,lean_core,,0
273,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p24.btor2,missing,False,True,1000.4724390814081,2000.0,missing,False,True,1000.4341519800946,2000.0,missing,False,True,1000.3350765500218,2000.0,0.0,0.0,,,0
274,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p6.btor2,missing,False,True,1000.4902409194037,2000.0,missing,False,True,1000.4710809830576,2000.0,missing,False,True,1000.3324337443337,2000.0,0.0,0.0,,,0
275,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_fault_ch0_faulty-p7.btor2,missing,False,True,1000.4521230515093,2000.0,missing,False,True,1000.4244655100629,2000.0,missing,False,True,1000.3295187642798,2000.0,0.0,0.0,,,0
276,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_order_ch0-p9.btor2,missing,False,True,1000.4648665953428,2000.0,missing,False,True,1000.2494949484244,2000.0,missing,False,True,1000.2133629349992,2000.0,0.0,0.0,lean_core,lean_core,0
277,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p11.btor2,missing,False,True,1000.4349621320143,2000.0,missing,False,True,1000.3164008548483,2000.0,missing,False,True,1000.1924539534375,2000.0,0.0,0.0,lean_core,lean_core,0
278,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p13.btor2,missing,False,True,1000.46704895515,2000.0,missing,False,True,1000.4745468888432,2000.0,missing,False,True,1000.3309531584382,2000.0,0.0,0.0,,,0
279,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p2.btor2,unsat,True,False,0.9573873095214367,0.9573873095214367,unsat,True,False,0.8765108473598957,0.8765108473598957,unsat,True,False,0.897314602509141,0.897314602509141,0.06007270701229572,-0.020803755149245262,,,0
280,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_ch0-p3.btor2,missing,False,True,1000.4381484435871,2000.0,missing,False,True,1000.454582316801,2000.0,missing,False,True,1000.3310759318992,2000.0,0.0,0.0,,,0
281,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_fault_ch0-p2.btor2,unsat,True,False,0.9143121214583516,0.9143121214583516,unsat,True,False,0.7375930091366172,0.7375930091366172,unsat,True,False,0.8271455056965351,0.8271455056965351,0.0871666157618165,-0.08955249655991793,,,0
282,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_read_fault_ch0-p7.btor2,missing,False,True,1000.4740464556962,2000.0,missing,False,True,1000.2546066986397,2000.0,missing,False,True,1000.332615618594,2000.0,0.0,0.0,,,0
283,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p1.btor2,missing,False,True,1000.488311285153,2000.0,missing,False,True,1000.261764367111,2000.0,missing,False,True,1000.3293069982901,2000.0,0.0,0.0,,,0
284,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p12.btor2,missing,False,True,1000.4770453050733,2000.0,missing,False,True,1000.1849735463038,2000.0,missing,False,True,1000.2429419299588,2000.0,0.0,0.0,lean_core,lean_core,0
285,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p14.btor2,missing,False,True,1000.4645620109513,2000.0,missing,False,True,1000.2868924243376,2000.0,missing,False,True,1000.1668198751286,2000.0,0.0,0.0,,,0
286,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_ch0-p5.btor2,missing,False,True,1000.4423183491454,2000.0,missing,False,True,1000.252680326812,2000.0,missing,False,True,1000.1625835373998,2000.0,0.0,0.0,,,0
287,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_fault_ch0-p10.btor2,missing,False,True,1000.3844667365775,2000.0,missing,False,True,1000.2853437662125,2000.0,missing,False,True,1000.1831049742177,2000.0,0.0,0.0,,,0
288,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_dmem_io_write_fault_ch0-p6.btor2,missing,False,True,1000.4051429489627,2000.0,missing,False,True,1000.1705280477181,2000.0,missing,False,True,1000.1257822113112,2000.0,0.0,0.0,lean_core,lean_core,0
289,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p1.btor2,missing,False,True,1000.3923318572342,2000.0,missing,False,True,1000.1917473003268,2000.0,missing,False,True,1000.1276027830318,2000.0,0.0,0.0,lean_core,lean_core,0
290,benchmarks/wordlevel/array/2025/yosyshq/riscv_formal_nerv_axi_cache_bus_imem_ch0-p10.btor2,missing,False,True,1000.3822280252352,2000.0,missing,False,True,1000.2476653940976,2000.0,missing,False,True,1000.1874946886674,2000.0,0.0,0.0,,,0
